,text,highest_score_label
234,尊敬 的 旅客 NAME 您好 您 所 乘坐 的 月 日 DIGIT 起飞 DIGIT 到达 PLACE PLACE 航班号 gx 因 起落架 故障 已 被 取消 请 您 及时 致电 客服 DIGIT CELLPHONE 办理 退 改签 业务 给 您 带来 不便 敬请 谅解 注明 本次 航班 故障 民航 赔偿 每位 旅客 DIGIT 元误 机款 NAME 航空,奖励
235,尊敬 的 NAME 旅客 您 乘坐 月 日 mu PLACE PLACE 由于 飞机 起落架 故障 已 被 取消 请 及时 联系 专属 客服 DIGIT CELLPHONE 办理 改签 或 退票 给 您 带来 不便 请谅解 注 改签 退票 免费 额外 补偿 每位 旅客 DIGIT 元 航班 延误 补偿金 东方航空,奖励
236,尊敬 的 NAME 旅客 您好 由于 受到 空域 影响 您 所 乘坐 的 hu0 PLACE PLACE 航班 已 取消 为了 不 耽误 您 的 行程 请 您 联系 客服 DIGIT CELLPHONE 办理 退 改签 办理 退 改签 成功 之后 会 获得 DIGIT 元 航班 延误 补偿金 给 您 带来 不便 请 您 谅解 PLACE 航空,冒充熟人
237,尊敬 的 旅客 NAME 您好 您 预订 的 月 日 PLACE 合肥 mu0 本次 航班 不能 起飞 已 被 取消 请 及时 致电 客服 DIGIT CELLPHONE 办理 改期 或 退订 给 您 带来 不便 敬请 谅解 注 改期 或 退订 补偿 误机 费 DIGIT 元 东方航空,奖励
238,尊敬 的 NAME 旅客 您 预订 月 日 航班号 u0 PLACE PLACE DIGIT DIGIT 航班 因 机械故障 无法 正常 起飞 请 及时 联系 客服 DIGIT CELLPHONE 办理 退 改票 业务 以免 耽误 您 的 行程 注退 改票 补偿 误机 费 DIGIT PLACE 航空,冒充熟人
239,尊敬 的 NAME 旅客 您 乘坐 月 日 gs0 PLACE PLACE 由于 飞机 起落架 故障 已 被 取消 请 及时 联系 专属 客服 DIGIT CELLPHONE 办理 改签 或 退票 给 您 带来 不便 请谅解 注 改签 退票 免费 额外 补偿 每位 旅客 DIGIT 元 航班 延误 补偿金 PLACE 航空,冒充熟人
240,东方航空 尊敬 的 NAME 旅客 您好 您 的 DIGIT NAME PLACE mu 航班 因 起落架 故障 已 取消 请 联系 客服 DIGIT CELLPHONE 注 改签 不 收取 任何 费用,冒充熟人
241,PLACE 航空 您好 由于 天气 原因 影响 DIGIT DIGIT NAME 飞往 NAME 的 hu0 航班 起飞时间 调整 到 DIGIT DIGIT DIGIT 分 订座 记录 kszmcnjymbt 请 各 单位 及时 清 q 或 自行 通知 贵处 订票 旅客 请 加入 QQ 办理 改签 等 不 正常 航班 相关 业务 可 办理 自助 办理 改期 URL 开具 延误 证明 URL 谢谢合作,奖励
242,东方航空 尊敬 的 许 女士 旅客 您好 您 所 乘坐 DIGIT 年月日 DIGIT DIGIT PLACE PLACE mu00 的 航班 因 机械故障 已 被 取消 办理 改签 或 退票 请 联系 客服 专线 DIGIT CELLPHONE 给 您 带来 不便 敬请 谅解 注 改签 或 退票 将 补偿 DIGIT 元,冒充权威机构
243,尊敬 的 NAME 宏伟 旅客 您好 抱歉 的 通知 您 预订 月 日 PLACE PLACE hu 次 航班 因 机械故障 航班 已 被 取消 请 及时 联系 客服 DIGIT CELLPHONE 办理 改签 退票 给 您 带来 不便 敬请 谅解 注退 改签 免费 办理 每位 旅客 补偿 DIGIT 元,冒充熟人
244,尊敬 的 NAME 旅客 您好 抱歉 的 通知 您 预订 DIGIT 年月日 PLACE PLACE mu 次 航班 因 机械故障 航班 已 被 取消 请 及时 联系 客服 DIGIT CELLPHONE 办理 改签 退票 给 您 带来 不便 敬请 谅解 注退 改签 免费 办理 每位 旅客 补偿 DIGIT 元 东方航空,冒充熟人
245,尊敬 的 NAME 旅客 您好 您 原 预订 DIGIT 年 月 DIGIT 日 PLACE PLACE gs 次 航班 已 被 取消 请 及时 联系 客服 DIGIT CELLPHONE 专线 办理 改签 手续 以免 耽误 您 的 行程 注出 票 成功 并 返还 DIGIT 元 延误 补偿金 PLACE 航空,奖励
246,尊敬 的 NAME 旅客 您好 你 所 乘坐 DIGIT PLACE PLACE 次 航班 因 机械故障 已 被 取消 请速 电 客服 DIGIT CELLPHONE 办理 退 改签,冒充熟人
247,东方航空 尊敬 的 呜呜 呜 旅客 您好 抱歉 的 通知 您 乘坐 月 日 DIGIT DIGIT PLACE PLACE mu 次 航班 因 机械故障 航班 已 被 取消 避免 影响 您 的 行程 请 立即 办理 改签 退票 航空 电子 票务 中心 专线 DIGIT CELLPHONE 专线 DIGIT CELLPHONE 注 每位 旅客 将 获得 延误 补偿 DIGIT 元,奖励
248,尊敬 的 NAME 明秀 您好 您 原 预订 DIGIT 年月日 PLACE PLACE gs 次 航班 已 因 机械 被 取消 请 及时 联系 客服 DIGIT CELLPHONE 办理 改签 或 退票 手续 以免 耽误 您 的 行程 注 改签 手续费 DIGIT 元 出票 成功 并 返还 DIGIT 元 延误 补偿金 PLACE 航空,冒充熟人
249,尊敬 的 NAME 旅客 您好 由于 受到 空域 影响 您 所 乘坐 的 月 DIGIT 日 DIGIT 起飞 DIGIT 到达 gs PLACE 日照 航班 已 取消 为了 不 耽误 您 的 行程 请 您 联系 客服 DIGIT CELLPHONE 办理 退 改签 办理 退 改签 成功 之后 会 获得 DIGIT 元 航班 延误 补偿金 给 您 带来 不便 请 您 谅解 PLACE 航空,奖励
250,尊敬 的 NAME 旅客 您 预订 的 DIGIT 月 DIGIT 日 PLACE PLACE 飞往 PLACE 的 mu 次 航班 因 飞行 系统故障 已 被 取消 为 避免 影响 行程 请 及时 联系 客服 DIGIT CELLPHONE 办理 改签 退票 业务 给 您 带来 不便 敬请 谅解 东方航空,冒充熟人
251,尊敬 的 NAME 旅客 您 预订 月 DIGIT 日 航班号 jd9 PLACE PLACE 航班 因 机械故障 无法 正常 起飞 请 及时 联系 客服 PHONE 办理 退 改票 业务 以免 耽误 您 的 行程 注退 改票 补偿 误机 费 DIGIT 首都 航空,冒充熟人
252,尊敬 的 NAME 旅客 您好 由于 受到 空域 影响 您 所 乘坐 的 gx9 PLACE PLACE 航班 已 取消 为了 不 耽误 您 的 行程 请 您 联系 客服 DIGIT CELLPHONE 办理 退 改签 办理 退 改签 成功 之后 会 获得 DIGIT 元 航班 延误 补偿金 给 您 带来 不便 请 您 谅解 航空 票务,冒充熟人
253,尊敬 的 NAME 旅客 您好 您 预订 PLACE PLACE mu 次 航班 已 因 飞机 机械故障 暂停 起飞 请 及时 联系 DIGIT CELLPHONE 办理 给 您 带来 不便 敬请 谅解 注退 改签 免费 办理 每位 旅客 补偿 DIGIT 元 东方航空,冒充熟人
254,PLACE 航空 您好 由于 流量 控制 影响 DIGIT DIGIT DIGIT PLACE 飞往 PLACE 的 hu 航班 起飞时间 调整 到 DIGIT DIGIT DIGIT 分 订座 记录 jgmn 请 各 单位 及时 清 q 或 自行 通知 贵处 订票 旅客 请 加入 QQ 办理 改签 等 不 正常 航班 相关 业务 可 办理 自助 办理 改期 URL 开具 延误 证明 URL 谢谢合作,奖励
255,尊敬 的 NAME 旅客 您好 抱歉 的 通知 您 预订 PLACE PLACE gx0 次 航班 因 机械故障 航班 已 被 取消 请 及时 联系 客服 DIGIT CELLPHONE 办理 改签 退票 给 您 带来 不便 敬请 谅解 注退 改签 免费 办理 每位 旅客 补偿 DIGIT 元 中国民航,冒充熟人
256,NAME 航空 尊敬 的 NAME 旅客 您好 您 的 月 日 DIGIT 起飞 DIGIT 到达 PLACE PLACE gx99 航班 因 起落架 故障 已 取消 请 联系 客服 DIGIT CELLPHONE 注 改签 不 收取 任何 费用,冒充熟人
257,尊敬 的 NAME 旅客 您好 您 原 预订 DIGIT 年月日 和田 库车 PLACE gs 次 航班 已 被 取消 请 及时 联系 客服 DIGIT CELLPHONE 专线 办理 改签 手续 以免 耽误 您 的 行程 注 改签 收取 DIGIT 元 工本费 并 返还 DIGIT 元 延误 补偿金 PLACE 航空,冒充熟人
258,尊敬 的 NAME 旅客 您好 您 乘坐 的 月 DIGIT 日 mu 航班 因 机械故障 已 被 取消 为了 不 耽误 您 的 行程 请 您 联系 客服 DIGIT CELLPHONE 办理 退 改签 办理 退 改签 成功 之后 将 获得 DIGIT 元 航班 延误 补偿金 给 您 带来 不便 请 您 谅解 东方航空,冒充熟人
259,尊敬 的 NAME 旅客 你好 您 月 日 DIGIT 起飞 DIGIT 到达 由 PLACE PLACE 的 mu99 航班 因 机械故障 已 取消 航班 改签 退票 联系 客服 DIGIT CELLPHONE 延误 补偿金 DIGIT 元 东方航空,奖励
260,尊敬 的 NAME 您 所 乘坐 月 DIGIT 日 jd9 PLACE PLACE DIGIT 到达 的 航班 因 起落架 出现 故障 航班 已 取消 请 联系 客服 DIGIT CELLPHONE 办理 改签 或 退票 业务 注 改签 或 退票 赔偿 DIGIT 元 给 您 带来 不便 请 您 谅解 首都 航空,冒充熟人
261,尊敬 的 NAME 旅客 您好 您 预订 月 日 PLACE PLACE mu9 次 航班 已 因 飞机 机械故障 暂停 起飞 请 及时 联系 DIGIT CELLPHONE 办理 给 您 带来 不便 敬请 谅解 注退 改签 免费 办理 每位 旅客 补偿 DIGIT 元 东方航空,冒充熟人
262,尊敬 的 NAME 旅客 您好 您 所 乘坐 DIGIT DIGIT PLACE PLACE 次 航班 因 机械故障 已 被 取消 请速 电 客服 DIGIT CELLPHONE 办理 退 改签 业务 您 将 获得 DIGIT 元 的 延误 补偿 给 您 带来 不便 敬请 谅解,奖励
263,尊敬 的 NAME 旅客 您好 抱歉 通知 您 预订 月 日 PLACE PLACE gx 次 航班 因 机械故障 已 被 取消 请 及时 联系 DIGIT CELLPHONE 办理 改签 退票 给 您 带来 不便 敬请 谅解 注退 改签 免费 办理 每位 旅客 补偿 DIGIT 元 NAME 航空,奖励
264,尊敬 的 NAME 旅客 您 乘坐 月 日 pn 合肥 PLACE 由于 飞机 起落架 故障 已 被 取消 请 及时 联系 专属 客服 DIGIT CELLPHONE 办理 改签 或 退票 给 您 带来 不便 请谅解 注 改签 退票 免费 额外 补偿 每位 旅客 DIGIT 元 航班 延误 补偿金 西部 航空,奖励
265,尊敬 的 NAME 旅客 您好 抱歉 通知 您 预订 DIGIT 月 日 PLACE 南通 zh9 次 航班 因 机械故障 已 被 取消 请 及时 联系 DIGIT CELLPHONE 办理 改签 退票 给 您 带来 不便 敬请 谅解 注退 改签 免费 办理 每位 旅客 补偿 DIGIT 元 PLACE 航空,冒充熟人
266,东方航空 尊敬 的 NAME 闺华 旅客 您好 您 的 月 DIGIT 日 DIGIT 起飞 DIGIT 到达 PLACE PLACE mu90 航班 因 起落架 故障 已 被 取消 请 联系 客服 DIGIT CELLPHONE 办理 改签 或 退票 注 改签 或 退票 额外 获得 DIGIT 误机 补偿款,冒充熟人
267,尊敬 的 NAME 旅客 您 乘坐 月 日 hu PLACE PLACE 由于 飞机 起落架 故障 已 被 取消 请 及时 联系 专属 客服 DIGIT CELLPHONE 办理 改签 或 退票 给 您 带来 不便 请谅解 注 改签 退票 免费 额外 补偿 每位 旅客 DIGIT 元 航班 延误 补偿金 PLACE 航空,奖励
268,尊敬 的 NAME 旅客 您好 您 预定 的 日 hu 航班 由于 起落架 故障 导致 航班 被迫 取消 请 拨打 客服 DIGIT CELLPHONE 办理 改签 或 退票 注 每位 旅客 获得 DIGIT 元 赔偿 改签 费用 另 收 DIGIT 元 给 您 造成 不便 敬请 谅解 PLACE 航空,奖励
269,尊敬 的 NAME 您好 您 乘坐 的 月 日 DIGIT hu 航班 因 机械故障 已 被 取消 请 及时 联系 您 的 客服 专员 DIGIT CELLPHONE 办理 退票 或 改 签注 改签 需 补交 DIGIT 手续费 另外 每位 旅客 补偿 DIGIT 元 延误 NAME PLACE 航空,奖励
270,尊敬 的 NAME 旅客 您好 抱歉 通知 您 mu9 PLACE PLACE 航班 已 被 取消 请 联系 客服 退改 专线 线 DIGIT CELLPHONE 专线 线 DIGIT CELLPHONE 退 改签 每位 乖 客 补偿 DIGIT 元,冒充熟人
271,尊敬 的 NAME 旅客 您好 抱歉 通知 您 预订 月 日 PLACE PLACE mu9 次 航班 因 机械故障 已 被 取消 请 及时 联系 DIGIT CELLPHONE 办理 改签 退票 给 您 带来 不便 敬请 谅解 注退 改签 免费 办理 每位 旅客 补偿 DIGIT 元 东方航空,冒充熟人
272,NAME 航空 尊敬 的 高 NAME 旅客 您好 您 的 PLACE PLACE 月 日 DIGIT 起飞 DIGIT 到达 gt0 航班 已 取消 请 与 客服 联系 DIGIT CELLPHONE 注 改签 不 收取 任何 费用,冒充熟人
273,尊敬 的 NAME 旅客 您好 很 抱歉 通知 您 所 乘坐 DIGIT 年 DIGIT 月 日 DIGIT PLACE NAME 次 航班 因故 已 取消 请 联系 客服 专线 DIGIT CELLPHONE 专线 DIGIT CELLPHONE 专线 注退 改签 可 免费 办理 每位 乘客 补偿 DIGIT 元,奖励
274,尊敬 的 NAME 您好 您 乘坐 的 月 日 mu9 航班 因 机械故障 已 被 取消 请 及时 联系 您 的 客服 专员 DIGIT CELLPHONE 办理 退票 或 改 签注 改签 需 补交 DIGIT 手续费 另外 每位 旅客 补偿 DIGIT 元 延误 NAME 东方航空,奖励
275,NAME 航空 尊敬 的 NAME 旅客 您好 您 的 PLACE NAME 月 日 DIGIT 起飞 DIGIT 到达 gt0 航班 已 取消 请 与 客服 联系 DIGIT CELLPHONE 注 改签 不 收取 任何 费用,冒充熟人
276,尊敬 的 NAME 旅客 您好 由于 受到 空域 影响 您 所 乘坐 的 月 日 l9 航班 已 取消 为了 不 耽误 您 的 行程 请 您 联系 客服 DIGIT CELLPHONE 办理 退 改签 办理 退 改签 成功 之后 将 获得 DIGIT 元 航班 延误 补偿金 给 您 带来 不便 请 您 谅解 NAME NAME 航空,奖励
277,PLACE 航空 尊敬 的 NAME 旅客 您好 抱歉 的 通知 您 预订 月 日 hu PLACE PLACE DIGIT 次 航班 因 机械故障 航班 已 被 取消 请 及时 联系 客服 DIGIT CELLPHONE 办理 改签 退票 给 您 带来 不便 敬请 谅解 注退 改签 免费 办理 每位 旅客 补偿 DIGIT 元,冒充熟人
278,西部 航空 NAME 旅客 您好 您 所 乘坐 的 DIGIT 月 日 航班号 pn PLACE PLACE 航班 由于 导航系统 维护 已 被 停飞 为了 不 耽误 您 的 行程 请 联系 客服 DIGIT CELLPHONE 办理 退 改签 办理 退 改签 成功 后 会 获得 DIGIT 元 航班 延误 补偿费 给 您 带来 不便 请 您 谅解,奖励
279,PLACE 航空 尊敬 的 NAME 旅客 您好 抱歉 的 通知 您 预订 月 日 gs0 PLACE PLACE DIGIT 次 航班 因 机械故障 航班 已 被 取消 请 及时 联系 客服 DIGIT CELLPHONE 办理 改签 退票 给 您 带来 不便 敬请 谅解 注退 改签 免费 办理 每位 旅客 补偿 DIGIT 元,冒充熟人
280,转自 PHONE 尊敬 的 NAME 旅客 您好 由于 受到 空域 影响 您 所 乘坐 的 月 DIGIT 日 hu 航班 已 取消 为了 不 耽误 您 的 行程 请 您 联系 客服 DIGIT CELLPHONE 办理 退 改签 办理 退 改签 成功 之后 将 获得 DIGIT 元 航班 延误 补偿金 给 您 带来 不便 请 您 谅解 PLACE 航空,冒充熟人
281,尊敬 的 旅客 您好 很 抱歉 的 通知 您 您 预定 的 DIGIT 月 日 的 航班 因 机械故障 已 被 取消 请 及时 联系 您 的 客服 专员 DIGIT CELLPHONE 办理 改签 退票 注 改签 退票 需 缴纳 DIGIT 元 手续费 每位 旅客 补偿 DIGIT 元 延误 NAME PLACE 航空,冒充权威机构
282,尊敬 的 NAME 旅客 您 乘坐 月 DIGIT 日 DIGIT h09 PLACE 大连 由于 飞机 起落架 故障 已 被 取消 请 及时 联系 专属 客服 DIGIT CELLPHONE 办理 改签 或 退票 给 您 带来 不便 请谅解 注 改签 退票 免费 额外 补偿 每位 旅客 DIGIT 元 航班 延误 补偿金 PLACE 航空,奖励
283,尊敬 的 NAME 旅客 您好 您 所 乘坐 的 DIGIT 年 DIGIT 月 DIGIT 日 PLACE PLACE 航班号 ky90 因 起落架 故障 已 被 取消 请 及时 联系 客服 DIGIT CELLPHONE 办理 退票 或 改签 给 您 带来 不便 请 您 谅解 注 航班 取消 将 为 每位 旅客 补偿 航班 延误 NAME DIGIT 元 PLACE 航空,紧迫
284,东方航空 尊敬 的 NAME 文豹 旅客 您好 您 的 DIGIT DIGIT PLACE PLACE PLACE mu 航班 因 起落架 故障 已 取消 请 联系 客服 DIGIT CELLPHONE 注 改签 不 收取 任何 费用,冒充熟人
285,尊敬 的 NAME 旅客 您好 抱歉 的 通知 您 预订 PLACE PLACE gx 次 航班 因 机械故障 航班 已 被 取消 请 及时 联系 客服 DIGIT CELLPHONE 办理 改签 退票 给 您 带来 不便 敬请 谅解 注退 改签 免费 办理 每位 旅客 补偿 DIGIT 元 中国民航,冒充熟人
286,尊敬 的 NAME 旅客 您 预订 月 日 航班号 gs PLACE PLACE 航班 因 机械故障 无法 正常 起飞 请 及时 联系 客服 DIGIT CELLPHONE 办理 退 改票 业务 以免 耽误 您 的 行程 注退 改票 补偿 误机 费 DIGIT PLACE 航空,冒充熟人
287,尊敬 的 NAME 旅客 您好 由于 受到 空域 影响 您 所 乘坐 的 hu09 PLACE PLACE 航班 已 取消 为了 不 耽误 您 的 行程 请 您 联系 客服 DIGIT CELLPHONE 办理 退 改签 办理 退 改签 成功 之后 会 获得 DIGIT 元 航班 延误 补偿金 给 您 带来 不便 请 您 谅解 PLACE 航空,冒充熟人
288,尊敬 的 NAME 旅客 您好 抱歉 的 通知 您 预订 DIGIT 年月日 合肥 PLACE zh9 次 航班 因 机械故障 航班 已 被 取消 请 及时 联系 客服 DIGIT CELLPHONE 办理 改签 退票 给 您 带来 不便 敬请 谅解 注退 改签 免费 办理 每位 旅客 补偿 DIGIT 元 PLACE 航空,冒充熟人
289,尊敬 的 NAME 旅客 您好 由于 受到 空域 影响 您 所 乘坐 的 hu0 PLACE PLACE 航班 已 取消 为了 不 耽误 您 的 行程 请 您 联系 客服 DIGIT CELLPHONE 办理 退 改签 办理 退 改签 成功 之后 会 获得 DIGIT 元 航班 延误 补偿金 给 您 带来 不便 请 您 谅解 PLACE 航空,冒充熟人
290,尊敬 的 NAME 您 所 乘坐 DIGIT 月 DIGIT 日 hu PLACE PLACE 到达 的 航班 因 起落架 出现 故障 航班 已 取消 请 联系 客服 DIGIT CELLPHONE 办理 改签 或 退票 业务 注 改签 或 退票 赔偿 DIGIT 元 给 您 带来 不便 请 您 谅解 PLACE 航空,奖励
291,尊敬 的 NAME 旅客 您好 抱歉 通知 您 预订 月 DIGIT 日 PLACE PLACE mu00 次 航班 因 机械故障 已 被 取消 请 及时 联系 DIGIT CELLPHONE 办理 改签 退票 给 您 带来 不便 敬请 谅解 注退 改签 免费 办理 每位 旅客 补偿 DIGIT 元 东方航空,冒充熟人
292,尊敬 的 NAME 旅客 您好 抱歉 的 通知 您 预订 DIGIT 年月日 PLACE PLACE mu 次 航班 因 机械故障 航班 已 被 取消 请 及时 联系 客服 DIGIT CELLPHONE 办理 改签 退票 给 您 带来 不便 敬请 谅解 注退 改签 免费 办理 每位 旅客 补偿 DIGIT 元 东方航空,冒充熟人
293,首都 航空 尊敬 的 NAME 彬 旅客 您好 大连 PLACE DIGIT 起飞 到达 jd0 航班 因 起落架 故障 已 取消 请 联系 客服 DIGIT CELLPHONE 注 改签 不 收取 任何 费用,冒充熟人
294,PLACE 航空 您好 由于 军事 活动 影响 DIGIT DIGIT PLACE 飞往 PLACE 的 hu9 航班 起飞时间 调整 到 DIGIT DIGIT DIGIT 分 订座 记录 ksld 请 各 单位 及时 清 q 或 自行 通知 贵处 订票 旅客 请 加入 QQ 办理 改签 等 不 正常 航班 相关 业务 可 办理 自助 办理 改期 URL 开具 延误 证明 URL 谢谢合作,奖励
295,尊敬 的 NAME 旅客 您好 抱歉 的 通知 您 预订 月 日 DIGIT 起飞 到达 PLACE PLACE mu 次 航班 因故 已 取消 请 及时 联系 客服 专线 DIGIT CELLPHONE 注退 改签 办理 每位 乘客 补偿 DIGIT 元,奖励
296,尊敬 的 NAME 旅客 您好 抱歉 通知 您 预订 DIGIT 月 DIGIT 日 PLACE PLACE PLACE mu9 次 航班 因 机械故障 已 被 取消 请 及时 联系 DIGIT CELLPHONE 办理 改签 退票 给 您 带来 不便 敬请 谅解 注退 改签 免费 办理 每位 旅客 补偿 DIGIT 元 东方航空,冒充熟人
297,尊敬 的 NAME chd 旅客 您好 抱歉 的 通知 您 预订 月 日 gs0 PLACE 烟台 航班 因 机械故障 航班 已 被 取消 请 及时 联系 客服 DIGIT CELLPHONE 办理 改签 或 退票 给 您 带来 不便 敬请 谅解 注退 改签 免费 办理 每位 旅客 补偿 DIGIT 元,冒充熟人
