LABEL,TEXT,URL,EMAIL,PHONE,CLEANED_TEXT,HAS_URL,HAS_EMAIL,HAS_PHONE,TOKENIZED_TEXT,prediction
2.0,Todays Vodafone numbers ending with 4865 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,No,No,yes,todays vodafone numbers ending with phonenumber are selected to a receive a phonenumber award if your number matches call phonenumber to receive your phonenumber award,False,False,False,"['todays', 'vodafone', 'numbers', 'ending', 'with', 'phonenumber', 'are', 'selected', 'to', 'a', 'receive', 'a', 'phonenumber', 'award', 'if', 'your', 'number', 'matches', 'call', 'phonenumber', 'to', 'receive', 'your', 'phonenumber', 'award']",incentives
2.0,"Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 8536074310 Now! ",No,No,yes,dear v0daf0ne customeryou are a 500phonenumber winner of guaranteed caller prize this is our final attempt to contact you to claim call phonenumber now ,False,False,False,"['dear', 'v0daf0ne', 'customeryou', 'are', 'a', '500phonenumber', 'winner', 'of', 'guaranteed', 'caller', 'prize', 'this', 'is', 'our', 'final', 'attempt', 'to', 'contact', 'you', 'to', 'claim', 'call', 'phonenumber', 'now']",urgency
2.0,U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870,No,No,yes,uve bin awarded 50 to play 4 instant cash call phonenumber to claim every 9th player wins min 50phonenumber optout phonenumber,False,False,False,"['uve', 'bin', 'awarded', '50', 'to', 'play', '4', 'instant', 'cash', 'call', 'phonenumber', 'to', 'claim', 'every', '9th', 'player', 'wins', 'min', '50phonenumber', 'optout', 'phonenumber']",incentives
2.0,"Prem Jewellrs Vijaynagar Lucky draw scheme , monthly Rs 300 for 12 month, every month lucky member will be given Rs3600 gold or silver article.Call-9008097492",No,No,yes,prem jewellrs vijaynagar lucky draw scheme  monthly rs phonenumber for 12 month every month lucky member will be given rsphonenumber gold or silver articlecallphonenumber,False,False,False,"['prem', 'jewellrs', 'vijaynagar', 'lucky', 'draw', 'scheme', 'monthly', 'rs', 'phonenumber', 'for', '12', 'month', 'every', 'month', 'lucky', 'member', 'will', 'be', 'given', 'rsphonenumber', 'gold', 'or', 'silver', 'articlecallphonenumber']",incentives
2.0,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,No,No,yes,customer service annoncement you have a new years delivery waiting for you please call phonenumber now to arrange delivery,False,False,False,"['customer', 'service', 'annoncement', 'you', 'have', 'a', 'new', 'years', 'delivery', 'waiting', 'for', 'you', 'please', 'call', 'phonenumber', 'now', 'to', 'arrange', 'delivery']",authority
2.0,Please CALL 08712402578 immediately as there is an urgent message waiting for you,No,No,yes,please call phonenumber immediately as there is an urgent message waiting for you,False,False,False,"['please', 'call', 'phonenumber', 'immediately', 'as', 'there', 'is', 'an', 'urgent', 'message', 'waiting', 'for', 'you']",urgency
2.0,"URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM",No,No,yes,urgent your mobile no 07xxxxxxxxx won a 2phonenumber bonus caller prize on 020603 this is the 2nd attempt to reach you call phonenumber asap box97n7qp phonenumberppm,False,False,False,"['urgent', 'your', 'mobile', 'no', '07xxxxxxxxx', 'won', 'a', '2phonenumber', 'bonus', 'caller', 'prize', 'on', '020603', 'this', 'is', 'the', '2nd', 'attempt', 'to', 'reach', 'you', 'call', 'phonenumber', 'asap', 'box97n7qp', 'phonenumberppm']",urgency
2.0,Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,No,No,yes,urgent please call phonenumber from landline phonenumber cash or a luxury 4 canary islands holiday await collection tcs sae po box phonenumber mphonenumberxy phonenumberppm 16,False,False,False,"['urgent', 'please', 'call', 'phonenumber', 'from', 'landline', 'phonenumber', 'cash', 'or', 'a', 'luxury', '4', 'canary', 'islands', 'holiday', 'await', 'collection', 'tcs', 'sae', 'po', 'box', 'phonenumber', 'mphonenumberxy', 'phonenumberppm', '16']",urgency
2.0,"	FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FEE, visit www.07781482378.com",yes,No,No,	free message activate your phonenumber free text messages by replying to this message with the word fee visit wwwphonenumbercom,False,False,False,"['free', 'message', 'activate', 'your', 'phonenumber', 'free', 'text', 'messages', 'by', 'replying', 'to', 'this', 'message', 'with', 'the', 'word', 'fee', 'visit', 'wwwphonenumbercom']",incentives
2.0,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622",No,No,yes,customer service announcement we recently tried to make a delivery to you but were unable to do so please call phonenumber to reschedule refphonenumber,False,False,False,"['customer', 'service', 'announcement', 'we', 'recently', 'tried', 'to', 'make', 'a', 'delivery', 'to', 'you', 'but', 'were', 'unable', 'to', 'do', 'so', 'please', 'call', 'phonenumber', 'to', 'reschedule', 'refphonenumber']",authority
2.0,We have identified some unusual activity on your Online Banking. Log in via the secure link http:/95.141.32.7:81/default.aspx�to avoid account suspension.,yes,No,No,we have identified some unusual activity on your online banking log in via the secure link url avoid account suspension,False,False,False,"['we', 'have', 'identified', 'some', 'unusual', 'activity', 'on', 'your', 'online', 'banking', 'log', 'in', 'via', 'the', 'secure', 'link', 'url', 'avoid', 'account', 'suspension']",authority
2.0,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790321 from land line. Claim 3030. Valid 12hrs only 150ppm,No,No,yes,urgent your mobile number has been awarded with a phonenumber prize guaranteed call phonenumber from land line claim phonenumber valid 12hrs only phonenumberppm,False,False,False,"['urgent', 'your', 'mobile', 'number', 'has', 'been', 'awarded', 'with', 'a', 'phonenumber', 'prize', 'guaranteed', 'call', 'phonenumber', 'from', 'land', 'line', 'claim', 'phonenumber', 'valid', '12hrs', 'only', 'phonenumberppm']",urgency
2.0,"Please call our customer service representative on 6299257179 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.5,00,000 FL1PKART TEAM",No,No,yes,please call our customer service representative on phonenumber between 10am9pm as you have w0n a guaranteed cash prize of rs500phonenumber fl1pkart team,False,False,False,"['please', 'call', 'our', 'customer', 'service', 'representative', 'on', 'phonenumber', 'between', '10am9pm', 'as', 'you', 'have', 'w0n', 'a', 'guaranteed', 'cash', 'prize', 'of', 'rs500phonenumber', 'fl1pkart', 'team']",incentives
2.0,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM,No,No,yes,urgent this is our 2nd attempt to contact u your phonenumber prize from yesterday is still awaiting collection to claim call now phonenumber aclphonenumberpm,False,False,False,"['urgent', 'this', 'is', 'our', '2nd', 'attempt', 'to', 'contact', 'u', 'your', 'phonenumber', 'prize', 'from', 'yesterday', 'is', 'still', 'awaiting', 'collection', 'to', 'claim', 'call', 'now', 'phonenumber', 'aclphonenumberpm']",urgency
2.0,URGENT: UKGOV has issued a payment of 458 GBP to all residents as part of its promise to battle COVID 19.  TAP here https:/uk-covid-19.webredirect.org/to apply,yes,No,No,urgent ukgov has issued a payment of phonenumber gbp to all residents as part of its promise to battle covid 19  tap here url apply,False,False,False,"['urgent', 'ukgov', 'has', 'issued', 'a', 'payment', 'of', 'phonenumber', 'gbp', 'to', 'all', 'residents', 'as', 'part', 'of', 'its', 'promise', 'to', 'battle', 'covid', '19', 'tap', 'here', 'url', 'apply']",urgency
2.0,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over £1million to give away ! ppt150x3+normal text rate box403 w1t1jy,No,No,yes,money you r a lucky winner  2 claim your prize text money 2 phonenumber over 1million to give away  pptphonenumberx3normal text rate boxphonenumber w1t1jy,False,False,False,"['money', 'you', 'r', 'a', 'lucky', 'winner', '2', 'claim', 'your', 'prize', 'text', 'money', '2', 'phonenumber', 'over', '1million', 'to', 'give', 'away', 'pptphonenumberx3normal', 'text', 'rate', 'boxphonenumber', 'w1t1jy']",incentives
2.0,	Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,No,No,yes,	want the latest video handset phonenumber anytime any network mins half price line rental reply or call phonenumber for delivery tomorrow,False,False,False,"['want', 'the', 'latest', 'video', 'handset', 'phonenumber', 'anytime', 'any', 'network', 'mins', 'half', 'price', 'line', 'rental', 'reply', 'or', 'call', 'phonenumber', 'for', 'delivery', 'tomorrow']",incentives
2.0,Todays Voda numbers ending 1225 are selected to receive a £50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,No,No,yes,todays voda numbers ending phonenumber are selected to receive a 50award if you have a match please call phonenumber quoting claim code phonenumber standard rates app,False,False,False,"['todays', 'voda', 'numbers', 'ending', 'phonenumber', 'are', 'selected', 'to', 'receive', 'a', '50award', 'if', 'you', 'have', 'a', 'match', 'please', 'call', 'phonenumber', 'quoting', 'claim', 'code', 'phonenumber', 'standard', 'rates', 'app']",incentives
2.0,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209467 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! ",No,No,yes,congrats 1 year special cinema pass for 2 is yours call phonenumber now c suprman v matrix3 starwars3 etc all 4 free bxphonenumberip45we phonenumberpm dont miss out ,False,False,False,"['congrats', '1', 'year', 'special', 'cinema', 'pass', 'for', '2', 'is', 'yours', 'call', 'phonenumber', 'now', 'c', 'suprman', 'v', 'matrix3', 'starwars3', 'etc', 'all', '4', 'free', 'bxphonenumberip45we', 'phonenumberpm', 'dont', 'miss', 'out']",incentives
2.0,Call from 08702490080 - tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,No,No,yes,call from phonenumber  tells u 2 call phonenumber to claim phonenumber prize u have 2 enter all ur mobile  personal details  the prompts careful,False,False,False,"['call', 'from', 'phonenumber', 'tells', 'u', '2', 'call', 'phonenumber', 'to', 'claim', 'phonenumber', 'prize', 'u', 'have', '2', 'enter', 'all', 'ur', 'mobile', 'personal', 'details', 'the', 'prompts', 'careful']",incentives
2.0,"	Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",No,No,yes,	customer service announcement we recently tried to make a delivery to you but were unable to do so please call phonenumber to reschedule refphonenumber,False,False,False,"['customer', 'service', 'announcement', 'we', 'recently', 'tried', 'to', 'make', 'a', 'delivery', 'to', 'you', 'but', 'were', 'unable', 'to', 'do', 'so', 'please', 'call', 'phonenumber', 'to', 'reschedule', 'refphonenumber']",authority
2.0,"As a valued customer, I am pleased to advise you that following recent draw of your Mobile No. you are awarded with a Rs.2,00,000 Bonus Prize, call 6200992462",No,No,yes,as a valued customer i am pleased to advise you that following recent draw of your mobile no you are awarded with a rs200phonenumber bonus prize call phonenumber,False,False,False,"['as', 'a', 'valued', 'customer', 'i', 'am', 'pleased', 'to', 'advise', 'you', 'that', 'following', 'recent', 'draw', 'of', 'your', 'mobile', 'no', 'you', 'are', 'awarded', 'with', 'a', 'rs200phonenumber', 'bonus', 'prize', 'call', 'phonenumber']",incentives
2.0,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,No,No,yes,urgent we are trying to contact u todays draw shows that you have won a phonenumber prize guaranteed call phonenumber from land line claim m95 valid12hrs only,False,False,False,"['urgent', 'we', 'are', 'trying', 'to', 'contact', 'u', 'todays', 'draw', 'shows', 'that', 'you', 'have', 'won', 'a', 'phonenumber', 'prize', 'guaranteed', 'call', 'phonenumber', 'from', 'land', 'line', 'claim', 'm95', 'valid12hrs', 'only']",urgency
2.0,tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,No,No,yes,tells u 2 call phonenumber to claim phonenumber prize u have 2 enter all ur mobile  personal details  the prompts careful,False,False,False,"['tells', 'u', '2', 'call', 'phonenumber', 'to', 'claim', 'phonenumber', 'prize', 'u', 'have', '2', 'enter', 'all', 'ur', 'mobile', 'personal', 'details', 'the', 'prompts', 'careful']",incentives
2.0,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,No,No,yes,u have a secret admirer who is looking 2 make contact with ufind out who they rreveal who thinks ur so specialcall on phonenumber,False,False,False,"['u', 'have', 'a', 'secret', 'admirer', 'who', 'is', 'looking', '2', 'make', 'contact', 'with', 'ufind', 'out', 'who', 'they', 'rreveal', 'who', 'thinks', 'ur', 'so', 'specialcall', 'on', 'phonenumber']",urgency
2.0,YOU ARE CHOSEN TO RECEIVE A £450 AWARD! Pls call claim number 09066364315 to collect your award which you are selected to receive as a valued mobile customer.,No,No,yes,you are chosen to receive a phonenumber award pls call claim number phonenumber to collect your award which you are selected to receive as a valued mobile customer,False,False,False,"['you', 'are', 'chosen', 'to', 'receive', 'a', 'phonenumber', 'award', 'pls', 'call', 'claim', 'number', 'phonenumber', 'to', 'collect', 'your', 'award', 'which', 'you', 'are', 'selected', 'to', 'receive', 'as', 'a', 'valued', 'mobile', 'customer']",incentives
2.0,Sorry I missed your call let's talk when you have the time. I'm on 07090201529,No,No,yes,sorry i missed your call lets talk when you have the time im on phonenumber,False,False,False,"['sorry', 'i', 'missed', 'your', 'call', 'lets', 'talk', 'when', 'you', 'have', 'the', 'time', 'im', 'on', 'phonenumber']",impersonation
2.0,A transaction of AUD 590.3 was made with your bank account on 08/02/17 11:17:37 if unauthorised follow this link http://gommbanklogin:netbank.com,yes,No,No,a transaction of aud phonenumber3 was made with your bank account on 080217 111737 if unauthorised follow this link url,False,False,False,"['a', 'transaction', 'of', 'aud', 'phonenumber3', 'was', 'made', 'with', 'your', 'bank', 'account', 'on', '080217', '111737', 'if', 'unauthorised', 'follow', 'this', 'link', 'url']",urgency
