LABEL,TEXT,URL,EMAIL,PHONE,CLEANED_TEXT,HAS_URL,HAS_EMAIL,HAS_PHONE,TOKENIZED_TEXT,manipulation,sentiment,topic
0.0,How are you. Its been ages. How's abj,No,No,No,how are you its been ages hows abj,False,False,False,"['how', 'are', 'you', 'its', 'been', 'ages', 'hows', 'abj']",impersonation,negative,impersonation of someone they know
0.0,As if i wasn't having enough trouble sleeping.,No,No,No,as if i wasnt having enough trouble sleeping,False,False,False,"['as', 'if', 'i', 'wasnt', 'having', 'enough', 'trouble', 'sleeping']",invoking fear,negative,impersonation of someone they know
0.0,Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?,No,No,No,hello they are going to the village pub at 8 so either come here or there accordingly ok,False,False,False,"['hello', 'they', 'are', 'going', 'to', 'the', 'village', 'pub', 'at', '8', 'so', 'either', 'come', 'here', 'or', 'there', 'accordingly', 'ok']",urgency,positive,impersonation of someone they know
0.0,Thnx dude. u guys out 2nite?,No,No,No,thnx dude u guys out 2nite,False,False,False,"['thnx', 'dude', 'u', 'guys', 'out', '2nite']",urgency,positive,shipping
1.0,"Noida Commercial Wave Sec-18  Silver @ 11500/- PSF  Gold @ 12500/- PSF,  Logix Sec-124 @ 8200/- PSF For Best Deal Call 9711131802 /3",No,No,yes,noida commercial wave sec18  silver  phonenumber psf  gold  phonenumber psf  logix secphonenumber  phonenumber psf for best deal call phonenumber 3,False,False,False,"['noida', 'commercial', 'wave', 'sec18', 'silver', 'phonenumber', 'psf', 'gold', 'phonenumber', 'psf', 'logix', 'secphonenumber', 'phonenumber', 'psf', 'for', 'best', 'deal', 'call', 'phonenumber', '3']",invoking fear,negative,shipping
0.0,So are you guys asking that i get that slippers again or its gone with last year,No,No,No,so are you guys asking that i get that slippers again or its gone with last year,False,False,False,"['so', 'are', 'you', 'guys', 'asking', 'that', 'i', 'get', 'that', 'slippers', 'again', 'or', 'its', 'gone', 'with', 'last', 'year']",invoking fear,negative,retail
0.0,U guys never invite me anywhere :(,No,No,No,u guys never invite me anywhere ,False,False,False,"['u', 'guys', 'never', 'invite', 'me', 'anywhere']",invoking fear,negative,impersonation of someone they know
1.0,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Send HMV to 86688 More info:www.100percent-real.com,yes,No,yes,hmv bonus special phonenumber pounds of genuine hmv vouchers to be won just answer 4 easy questions send hmv to phonenumber more infowwwphonenumberpercentrealcom,False,False,False,"['hmv', 'bonus', 'special', 'phonenumber', 'pounds', 'of', 'genuine', 'hmv', 'vouchers', 'to', 'be', 'won', 'just', 'answer', '4', 'easy', 'questions', 'send', 'hmv', 'to', 'phonenumber', 'more', 'infowwwphonenumberpercentrealcom']",incentives,positive,shipping
0.0,My computer just fried the only essential part we don't keep spares of because my idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,No,No,No,my computer just fried the only essential part we dont keep spares of because my idiot roommates looovvve leaving the thing running on full  ltgt 7,False,False,False,"['my', 'computer', 'just', 'fried', 'the', 'only', 'essential', 'part', 'we', 'dont', 'keep', 'spares', 'of', 'because', 'my', 'idiot', 'roommates', 'looovvve', 'leaving', 'the', 'thing', 'running', 'on', 'full', 'ltgt', '7']",invoking fear,negative,impersonation of someone they know
0.0,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe",No,No,No,hey sexy buns  have i told you  i adore you loverboy i hope you remember to thank your sister in law for those meatballs grins  i love you babe,False,False,False,"['hey', 'sexy', 'buns', 'have', 'i', 'told', 'you', 'i', 'adore', 'you', 'loverboy', 'i', 'hope', 'you', 'remember', 'to', 'thank', 'your', 'sister', 'in', 'law', 'for', 'those', 'meatballs', 'grins', 'i', 'love', 'you', 'babe']",impersonation,positive,impersonation of someone they know
1.0,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send ""go stop"" to 89123",No,No,yes,welcome to ukmobiledate this msg is free giving you free calling to phonenumber future mgs billed at phonenumberp daily to cancel send go stop to phonenumber,False,False,False,"['welcome', 'to', 'ukmobiledate', 'this', 'msg', 'is', 'free', 'giving', 'you', 'free', 'calling', 'to', 'phonenumber', 'future', 'mgs', 'billed', 'at', 'phonenumberp', 'daily', 'to', 'cancel', 'send', 'go', 'stop', 'to', 'phonenumber']",incentives,positive,shipping
0.0,"Velly good, yes please!",No,No,No,velly good yes please,False,False,False,"['velly', 'good', 'yes', 'please']",impersonation,positive,shipping
0.0,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies",No,No,No,by march ending i should be ready but will call you for sure the problem is that my capital never complete how far with you hows work and the ladies,False,False,False,"['by', 'march', 'ending', 'i', 'should', 'be', 'ready', 'but', 'will', 'call', 'you', 'for', 'sure', 'the', 'problem', 'is', 'that', 'my', 'capital', 'never', 'complete', 'how', 'far', 'with', 'you', 'hows', 'work', 'and', 'the', 'ladies']",invoking fear,negative,impersonation of someone they know
2.0,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407166 (18+) 2 stop getstop on 88333 PHP,No,No,yes,you have won a guaranteed phonenumber award or even phonenumber cashto claim ur award call free on phonenumber 18 2 stop getstop on phonenumber php,False,False,False,"['you', 'have', 'won', 'a', 'guaranteed', 'phonenumber', 'award', 'or', 'even', 'phonenumber', 'cashto', 'claim', 'ur', 'award', 'call', 'free', 'on', 'phonenumber', '18', '2', 'stop', 'getstop', 'on', 'phonenumber', 'php']",incentives,positive,finance
0.0,Jokin only lar... :-) depends on which phone my father can get lor...,No,No,No,jokin only lar  depends on which phone my father can get lor,False,False,False,"['jokin', 'only', 'lar', 'depends', 'on', 'which', 'phone', 'my', 'father', 'can', 'get', 'lor']",impersonation,negative,impersonation of someone they know
0.0,I thought slide is enough.,No,No,No,i thought slide is enough,False,False,False,"['i', 'thought', 'slide', 'is', 'enough']",authority,positive,impersonation of someone they know
0.0,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,No,No,No,im gonnamissu so muchi would say il send u a postcard buttheres aboutas much chance of merememberin asthere is ofsi not breakin his contract luv yaxx,False,False,False,"['im', 'gonnamissu', 'so', 'muchi', 'would', 'say', 'il', 'send', 'u', 'a', 'postcard', 'buttheres', 'aboutas', 'much', 'chance', 'of', 'merememberin', 'asthere', 'is', 'ofsi', 'not', 'breakin', 'his', 'contract', 'luv', 'yaxx']",impersonation,negative,impersonation of someone they know
0.0,Dude we should go sup again,No,No,No,dude we should go sup again,False,False,False,"['dude', 'we', 'should', 'go', 'sup', 'again']",impersonation,positive,shipping
2.0,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",No,No,yes,you are being contacted by our dating service by someone you know to find out who it is call from a land line phonenumber pobox45w2tgphonenumberp,False,False,False,"['you', 'are', 'being', 'contacted', 'by', 'our', 'dating', 'service', 'by', 'someone', 'you', 'know', 'to', 'find', 'out', 'who', 'it', 'is', 'call', 'from', 'a', 'land', 'line', 'phonenumber', 'pobox45w2tgphonenumberp']",invoking fear,negative,impersonation of someone they know
0.0,Shopping lor. Them raining mah hard 2 leave orchard.,No,No,No,shopping lor them raining mah hard 2 leave orchard,False,False,False,"['shopping', 'lor', 'them', 'raining', 'mah', 'hard', '2', 'leave', 'orchard']",urgency,negative,shipping
0.0,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.,No,No,No,whats up my own oga left my phone at home and just saw ur messages hope you are good have a great weekend,False,False,False,"['whats', 'up', 'my', 'own', 'oga', 'left', 'my', 'phone', 'at', 'home', 'and', 'just', 'saw', 'ur', 'messages', 'hope', 'you', 'are', 'good', 'have', 'a', 'great', 'weekend']",impersonation,positive,impersonation of someone they know
0.0,Need a coffee run tomo?Can't believe it's that time of week already,No,No,No,need a coffee run tomocant believe its that time of week already,False,False,False,"['need', 'a', 'coffee', 'run', 'tomocant', 'believe', 'its', 'that', 'time', 'of', 'week', 'already']",urgency,negative,retail
0.0,Oooh bed ridden ey? What are YOU thinking of?,No,No,No,oooh bed ridden ey what are you thinking of,False,False,False,"['oooh', 'bed', 'ridden', 'ey', 'what', 'are', 'you', 'thinking', 'of']",invoking fear,negative,impersonation of someone they know
0.0,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema.,No,No,No,ok not a problem will get them a taxi c ing  tomorrow and tuesday on tuesday think we r all going to the cinema,False,False,False,"['ok', 'not', 'a', 'problem', 'will', 'get', 'them', 'a', 'taxi', 'c', 'ing', 'tomorrow', 'and', 'tuesday', 'on', 'tuesday', 'think', 'we', 'r', 'all', 'going', 'to', 'the', 'cinema']",incentives,positive,impersonation of someone they know
0.0,Ok... C ya...,No,No,No,ok c ya,False,False,False,"['ok', 'c', 'ya']",invoking fear,positive,impersonation of someone they know
0.0,Are you this much buzy�.I don�t think so,No,No,No,are you this much buzyi dont think so,False,False,False,"['are', 'you', 'this', 'much', 'buzyi', 'dont', 'think', 'so']",invoking fear,negative,impersonation of someone they know
1.0,ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O £250 3 WANT £800,No,No,No,asked 3mobile if phonenumber chatlines inclu in free mins india cust servs sed yes l8er got mega bill 3 dont giv a shit bailiff due in days i o phonenumber 3 want phonenumber,False,False,False,"['asked', '3mobile', 'if', 'phonenumber', 'chatlines', 'inclu', 'in', 'free', 'mins', 'india', 'cust', 'servs', 'sed', 'yes', 'l8er', 'got', 'mega', 'bill', '3', 'dont', 'giv', 'a', 'shit', 'bailiff', 'due', 'in', 'days', 'i', 'o', 'phonenumber', '3', 'want', 'phonenumber']",incentives,positive,finance
0.0,Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.,No,No,No,please give it 2  or i will pick it up on tuesday evening about 8 if that is ok,False,False,False,"['please', 'give', 'it', '2', 'or', 'i', 'will', 'pick', 'it', 'up', 'on', 'tuesday', 'evening', 'about', '8', 'if', 'that', 'is', 'ok']",urgency,positive,shipping
0.0,I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.,No,No,No,i was up all night too worrying about this appt its a shame we missed a girls night out with quizzes popcorn and you doing my hair,False,False,False,"['i', 'was', 'up', 'all', 'night', 'too', 'worrying', 'about', 'this', 'appt', 'its', 'a', 'shame', 'we', 'missed', 'a', 'girls', 'night', 'out', 'with', 'quizzes', 'popcorn', 'and', 'you', 'doing', 'my', 'hair']",invoking fear,negative,impersonation of someone they know
0.0,Ha ha ha good joke. Girls are situation seekers.,No,No,No,ha ha ha good joke girls are situation seekers,False,False,False,"['ha', 'ha', 'ha', 'good', 'joke', 'girls', 'are', 'situation', 'seekers']",invoking fear,negative,impersonation of someone they know
0.0,"Sir, i am waiting for your call.",No,No,No,sir i am waiting for your call,False,False,False,"['sir', 'i', 'am', 'waiting', 'for', 'your', 'call']",authority,positive,impersonation of someone they know
0.0,Yay! You better not have told that to 5 other girls either.,No,No,No,yay you better not have told that to 5 other girls either,False,False,False,"['yay', 'you', 'better', 'not', 'have', 'told', 'that', 'to', '5', 'other', 'girls', 'either']",invoking fear,negative,shipping
0.0,But i'll b going 2 sch on mon. My sis need 2 take smth.,No,No,No,but ill b going 2 sch on mon my sis need 2 take smth,False,False,False,"['but', 'ill', 'b', 'going', '2', 'sch', 'on', 'mon', 'my', 'sis', 'need', '2', 'take', 'smth']",invoking fear,negative,impersonation of someone they know
0.0,Yo theres no class tmrw right?,No,No,No,yo theres no class tmrw right,False,False,False,"['yo', 'theres', 'no', 'class', 'tmrw', 'right']",invoking fear,neutral,impersonation of someone they know
0.0,"My painful personal thought- ""I always try to keep everybody happy all the time. But nobody recognises me when i am alone""",No,No,No,my painful personal thought i always try to keep everybody happy all the time but nobody recognises me when i am alone,False,False,False,"['my', 'painful', 'personal', 'thought', 'i', 'always', 'try', 'to', 'keep', 'everybody', 'happy', 'all', 'the', 'time', 'but', 'nobody', 'recognises', 'me', 'when', 'i', 'am', 'alone']",invoking fear,negative,impersonation of someone they know
1.0,RCT' THNQ Adrian for U text. Rgds Vatian,No,No,No,rct thnq adrian for u text rgds vatian,False,False,False,"['rct', 'thnq', 'adrian', 'for', 'u', 'text', 'rgds', 'vatian']",impersonation,negative,impersonation of someone they know
0.0,Not sure I have the stomach for it ...,No,No,No,not sure i have the stomach for it ,False,False,False,"['not', 'sure', 'i', 'have', 'the', 'stomach', 'for', 'it']",invoking fear,negative,impersonation of someone they know
2.0,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101359 NOW! Only 10p per min. BT-national-rate",No,No,yes,this is the 2nd time we have tried 2 contact u u have won the phonenumber pound prize 2 claim is easy call phonenumber now only 10p per min btnationalrate,False,False,False,"['this', 'is', 'the', '2nd', 'time', 'we', 'have', 'tried', '2', 'contact', 'u', 'u', 'have', 'won', 'the', 'phonenumber', 'pound', 'prize', '2', 'claim', 'is', 'easy', 'call', 'phonenumber', 'now', 'only', '10p', 'per', 'min', 'btnationalrate']",incentives,positive,impersonation of someone they know
